Age,Tenure_Years,Account_Balance_LKR,District,CRIB_Status,Recent_Loan_Rejected,Digital_Banking_User,Churn
42,0,193212.0,Gampaha,Clean,0,0,1
37,11,18609.0,Kalutara,Clean,0,1,0
48,6,5608.0,Hambantota,Clean,0,0,0
28,10,0.0,Gampaha,Clean,0,1,0
32,0,34059.0,Trincomalee,Clean,0,0,1
37,11,5883.0,Galle,Clean,1,0,0
44,11,0.0,Gampaha,Clean,1,0,1
67,1,83443.0,Kalutara,Clean,0,0,0
47,2,264896.0,Batticaloa,Clean,0,0,1
45,5,36074.0,Gampaha,Clean,1,1,0
40,1,29134.0,Gampaha,Clean,0,0,0
39,4,30575.0,Gampaha,Clean,0,1,0
55,2,2847.0,Colombo,Clean,0,0,1
18,0,31127.0,Anuradhapura,Defaulted,0,0,1
41,3,494898.0,Matara,Clean,0,0,0
38,2,86938.0,Colombo,Clean,0,0,1
21,0,22316.0,Matale,Defaulted,1,0,1
46,6,212032.0,Moneragala,Clean,1,0,0
27,0,0.0,Kegalle,Clean,0,0,1
50,4,0.0,Kilinochchi,Clean,0,0,0
38,3,45046.0,Colombo,Clean,0,1,0
29,2,12622.0,Batticaloa,Clean,0,1,0
51,2,350214.0,Kalutara,Defaulted,0,1,1
53,2,1349929.0,Gampaha,Clean,0,0,0
42,0,2484609.0,Galle,Clean,0,1,0
43,1,0.0,Kurunegala,Clean,0,1,0
18,3,92517.0,Gampaha,Clean,0,1,0
50,3,0.0,Kalutara,Clean,0,1,0
48,2,0.0,Ampara,Clean,0,0,1
62,5,268536.0,Nuwara Eliya,Clean,0,0,1
35,8,0.0,Gampaha,Clean,0,1,0
44,0,49178.0,Colombo,Clean,0,1,0
39,5,43363.0,Colombo,Clean,0,1,0
44,2,0.0,Matale,Defaulted,1,0,1
54,1,478637.0,Kegalle,Clean,0,0,1
32,4,0.0,Colombo,Clean,0,1,0
47,0,0.0,Jaffna,Clean,0,1,0
24,6,80541.0,Kilinochchi,Clean,0,0,0
31,4,202100.0,Gampaha,Clean,0,1,0
47,5,0.0,Colombo,Clean,0,0,0
18,3,77215.0,Nuwara Eliya,Clean,0,1,0
37,4,12657.0,Kalutara,Clean,1,0,1
42,12,43415.0,Ratnapura,Defaulted,1,0,1
57,9,25070.0,Gampaha,Clean,0,1,0
57,7,244816.0,Nuwara Eliya,Clean,0,1,0
34,5,427395.0,Kalutara,Clean,0,1,0
26,1,536196.0,Matara,Clean,0,1,0
22,1,209074.0,Kurunegala,Clean,1,1,0
39,3,146945.0,Kurunegala,Clean,0,1,0
43,6,121159.0,Kandy,Clean,0,1,0
31,0,0.0,Colombo,Defaulted,1,1,1
37,1,129410.0,Kandy,Clean,0,1,1
35,0,10137.0,Colombo,Clean,0,1,1
44,0,272054.0,Nuwara Eliya,Clean,0,1,0
18,2,2226.0,Nuwara Eliya,Defaulted,1,0,1
28,6,16976.0,Matale,Defaulted,1,1,1
34,2,149118.0,Gampaha,Clean,0,0,0
59,0,0.0,Matale,Defaulted,1,1,1
44,2,0.0,Colombo,Clean,0,1,1
30,8,0.0,Galle,Clean,0,1,1
28,1,318636.0,Kandy,Clean,0,0,0
53,0,999251.0,Galle,Defaulted,0,1,1
38,6,34828.0,Anuradhapura,Clean,0,0,0
52,2,12664.0,Trincomalee,Clean,0,0,0
22,8,40924.0,Galle,Clean,0,1,0
28,3,140254.0,Ratnapura,Clean,0,1,0
46,2,0.0,Nuwara Eliya,Clean,0,1,0
63,3,36657.0,Gampaha,Clean,1,0,1
39,4,99526.0,Trincomalee,Clean,0,0,0
41,3,919502.0,Nuwara Eliya,Clean,0,1,0
32,3,3772.0,Gampaha,Clean,1,0,0
52,5,12929.0,Colombo,Clean,0,1,0
23,1,14743.0,Matara,Clean,0,0,0
38,6,1337065.0,Kurunegala,Clean,0,0,0
34,0,0.0,Kalutara,Clean,1,0,0
20,10,86555.0,Matara,Clean,0,1,1
44,5,25821.0,Ampara,Clean,1,0,1
33,0,0.0,Kandy,Clean,0,1,0
35,0,140212.0,Hambantota,Clean,0,1,1
32,3,2735.0,Mannar,Clean,0,0,1
38,10,0.0,Kandy,Clean,0,1,0
28,0,0.0,Colombo,Clean,0,0,1
23,9,15118.0,Kalutara,Defaulted,1,0,1
37,3,0.0,Kandy,Clean,0,1,0
50,2,37472.0,Anuradhapura,Clean,0,0,1
30,9,0.0,Puttalam,Clean,0,0,0
26,3,147627.0,Colombo,Clean,0,1,0
21,2,0.0,Kurunegala,Clean,0,0,1
36,1,450383.0,Colombo,Clean,0,0,1
59,1,0.0,Gampaha,Clean,0,0,0
59,8,572628.0,Gampaha,Clean,0,1,0
45,0,505550.0,Gampaha,Defaulted,1,1,1
23,3,69912.0,Jaffna,Clean,0,0,1
62,7,3440.0,Gampaha,Clean,0,0,0
55,0,101947.0,Hambantota,Clean,0,0,0
31,2,1388.0,Vavuniya,Clean,0,1,1
49,7,50560.0,Gampaha,Defaulted,0,0,1
37,3,277750.0,Nuwara Eliya,Clean,0,0,0
22,4,17883.0,Kandy,Defaulted,1,0,1
36,11,21539.0,Colombo,Clean,0,0,0
45,4,0.0,Anuradhapura,Clean,0,0,1
24,4,19991.0,Badulla,Clean,0,0,1
31,0,26171.0,Gampaha,Clean,0,0,0
25,1,6081.0,Colombo,Clean,0,1,0
19,19,3771.0,Ampara,Clean,1,0,0
51,0,425556.0,Colombo,Defaulted,1,1,1
38,5,39530.0,Gampaha,Defaulted,1,1,0
33,1,182422.0,Kurunegala,Clean,0,1,0
64,16,514462.0,Galle,Clean,0,0,0
44,2,17008.0,Hambantota,Defaulted,0,0,0
50,0,0.0,Kurunegala,Clean,0,0,1
34,4,6863.0,Ampara,Clean,0,0,1
26,4,124657.0,Jaffna,Clean,0,0,0
57,0,378163.0,Colombo,Defaulted,1,0,1
34,1,280466.0,Colombo,Clean,0,1,0
35,0,1128729.0,Gampaha,Clean,0,1,0
18,2,0.0,Kandy,Clean,0,0,1
37,4,28823.0,Ratnapura,Clean,0,0,1
57,10,1324239.0,Matara,Defaulted,0,1,0
39,8,19115.0,Matara,Clean,0,0,0
51,2,98317.0,Kandy,Clean,0,0,0
38,20,95612.0,Ampara,Clean,0,0,0
42,14,38898.0,Nuwara Eliya,Clean,0,0,1
38,13,14743.0,Kurunegala,Defaulted,1,0,1
37,3,26982.0,Gampaha,Clean,1,1,0
26,1,0.0,Anuradhapura,Clean,0,0,0
26,0,54095.0,Matara,Clean,1,0,1
32,5,0.0,Jaffna,Clean,0,0,0
44,3,0.0,Kurunegala,Clean,1,0,1
47,5,0.0,Kalutara,Clean,0,1,0
32,8,3960.0,Colombo,Clean,0,0,0
49,1,442127.0,Colombo,Clean,0,1,0
36,13,204842.0,Gampaha,Clean,0,1,0
45,0,55579.0,Vavuniya,Clean,1,1,0
29,0,1561494.0,Nuwara Eliya,Clean,0,1,0
31,0,669017.0,Colombo,Clean,0,1,0
27,2,268785.0,Batticaloa,Clean,0,0,0
30,4,30715.0,Matale,Clean,0,0,0
35,10,66289.0,Anuradhapura,Clean,0,0,0
30,4,0.0,Matale,Clean,0,0,1
36,3,0.0,Kalutara,Clean,0,1,0
18,2,0.0,Colombo,Clean,0,1,0
23,2,3377197.0,Kalutara,Clean,0,0,1
46,3,107034.0,Hambantota,Clean,0,0,0
34,12,0.0,Colombo,Clean,0,1,0
41,6,11978.0,Trincomalee,Clean,1,0,0
18,5,35870.0,Kalutara,Clean,0,1,0
42,1,10042.0,Kalutara,Clean,1,1,0
31,4,0.0,Gampaha,Clean,0,1,0
29,2,113498.0,Nuwara Eliya,Clean,0,1,0
29,1,173611.0,Kurunegala,Clean,0,0,1
50,0,338375.0,Kandy,Clean,0,1,0
34,15,0.0,Matara,Clean,1,0,0
20,3,61186.0,Anuradhapura,Clean,0,0,0
39,1,44691.0,Colombo,Clean,0,1,0
27,1,29932.0,Badulla,Clean,0,0,1
27,1,0.0,Colombo,Defaulted,0,1,1
40,2,2441105.0,Polonnaruwa,Clean,0,1,0
41,5,96325.0,Kurunegala,Clean,0,1,0
42,1,55213.0,Ratnapura,Defaulted,1,1,0
38,8,102716.0,Kurunegala,Clean,0,0,0
29,2,4292164.0,Colombo,Clean,0,1,0
42,5,721019.0,Kalutara,Clean,0,1,0
33,3,4761.0,Colombo,Clean,0,1,1
34,4,82921.0,Gampaha,Clean,0,1,0
26,0,323061.0,Trincomalee,Clean,0,0,1
44,1,79627.0,Galle,Clean,0,0,1
41,0,11484.0,Jaffna,Clean,0,0,1
30,5,0.0,Ratnapura,Clean,0,0,1
34,0,0.0,Anuradhapura,Clean,0,0,1
39,0,73158.0,Colombo,Clean,0,1,0
45,0,26865.0,Gampaha,Clean,0,0,1
42,1,12119.0,Galle,Clean,0,1,0
47,1,104490.0,Badulla,Defaulted,1,0,1
33,4,0.0,Puttalam,Clean,0,0,1
39,1,46696.0,Colombo,Clean,0,1,1
37,1,29550.0,Gampaha,Clean,0,1,0
43,1,969809.0,Kandy,Clean,0,1,0
43,21,271830.0,Matara,Clean,0,1,0
28,2,73968.0,Hambantota,Clean,1,0,0
34,3,65072.0,Ratnapura,Clean,0,0,0
18,1,0.0,Kurunegala,Clean,0,1,0
47,6,162240.0,Gampaha,Clean,0,0,0
26,1,257003.0,Matara,Defaulted,1,0,1
53,1,193931.0,Kurunegala,Defaulted,0,1,0
63,1,6236.0,Ampara,Clean,0,0,1
44,5,92648.0,Anuradhapura,Clean,0,1,0
24,4,38147.0,Gampaha,Clean,0,1,1
45,0,43441.0,Anuradhapura,Clean,1,1,1
41,1,35579.0,Jaffna,Clean,0,0,0
53,1,0.0,Gampaha,Clean,0,0,1
59,6,31612.0,Matara,Clean,0,1,0
55,5,0.0,Badulla,Clean,0,0,1
50,1,0.0,Moneragala,Clean,0,0,0
44,1,887709.0,Gampaha,Clean,1,1,1
41,1,681871.0,Kalutara,Clean,0,1,0
29,1,87268.0,Gampaha,Clean,0,1,0
34,4,490.0,Kilinochchi,Clean,0,0,1
48,0,99458.0,Kalutara,Clean,0,0,0
39,1,33265.0,Colombo,Clean,0,1,1
28,4,113312.0,Gampaha,Clean,0,0,1
46,11,831997.0,Gampaha,Clean,0,0,0
24,14,53576.0,Kalutara,Clean,0,1,0
50,1,9877.0,Kilinochchi,Clean,0,0,0
29,5,266211.0,Colombo,Clean,0,1,0
42,3,29082.0,Puttalam,Clean,0,0,0
41,3,14441.0,Gampaha,Clean,1,1,1
34,2,187740.0,Badulla,Defaulted,1,1,0
35,5,0.0,Matara,Defaulted,0,0,1
43,0,0.0,Matara,Clean,1,0,1
37,7,0.0,Gampaha,Clean,0,0,0
42,0,0.0,Batticaloa,Defaulted,1,1,1
42,1,0.0,Colombo,Clean,0,1,0
45,6,114406.0,Gampaha,Clean,0,0,1
49,1,60876.0,Matara,Clean,0,1,1
41,0,1303149.0,Gampaha,Clean,0,1,0
52,11,69769.0,Badulla,Clean,0,0,0
39,2,26716.0,Matara,Clean,0,1,0
29,3,251671.0,Gampaha,Clean,0,1,0
36,3,0.0,Puttalam,Defaulted,0,0,1
18,3,0.0,Kalutara,Clean,0,1,0
41,0,60166.0,Gampaha,Defaulted,0,1,1
57,8,1422308.0,Colombo,Clean,0,1,0
39,0,129591.0,Kandy,Clean,0,0,0
24,2,432459.0,Hambantota,Clean,1,0,1
29,0,28091.0,Kandy,Clean,0,0,1
42,5,23301.0,Nuwara Eliya,Clean,0,1,0
19,4,0.0,Kurunegala,Defaulted,1,0,1
35,0,18436.0,Galle,Clean,0,0,0
29,23,350851.0,Matara,Clean,0,0,0
40,8,27205.0,Gampaha,Defaulted,1,0,1
59,0,0.0,Colombo,Clean,0,1,1
50,6,227787.0,Colombo,Clean,0,1,0
35,3,48005.0,Colombo,Clean,0,1,0
42,19,99553.0,Colombo,Clean,0,1,0
24,1,14483.0,Polonnaruwa,Clean,1,1,0
60,4,33924.0,Kandy,Defaulted,1,0,1
39,4,21064.0,Vavuniya,Clean,1,1,0
53,11,12796.0,Moneragala,Clean,0,0,0
47,2,0.0,Kurunegala,Clean,0,0,0
18,5,137515.0,Colombo,Clean,0,0,1
26,3,191969.0,Nuwara Eliya,Clean,1,0,1
61,2,26825.0,Hambantota,Clean,0,0,1
46,10,0.0,Moneragala,Clean,0,0,0
31,0,445880.0,Badulla,Clean,0,0,1
37,0,27722.0,Colombo,Defaulted,0,1,0
64,0,0.0,Gampaha,Clean,0,1,0
41,1,57323.0,Matara,Defaulted,0,0,1
44,0,44819.0,Colombo,Clean,0,1,0
30,2,142592.0,Colombo,Clean,0,1,0
42,3,830890.0,Kalutara,Clean,0,1,0
49,7,373889.0,Colombo,Clean,0,0,0
39,1,106422.0,Colombo,Clean,0,1,1
51,4,672078.0,Gampaha,Clean,0,1,0
52,4,49085.0,Kandy,Clean,1,1,0
52,0,7526.0,Kandy,Defaulted,1,0,1
32,2,57594.0,Jaffna,Clean,0,0,0
37,19,0.0,Gampaha,Defaulted,0,1,1
24,13,0.0,Trincomalee,Defaulted,1,0,1
48,3,37435.0,Nuwara Eliya,Clean,0,0,1
37,0,329094.0,Hambantota,Clean,0,0,0
45,2,317600.0,Gampaha,Clean,0,1,0
45,2,154563.0,Colombo,Defaulted,1,1,1
18,10,0.0,Badulla,Clean,0,1,1
44,12,426617.0,Colombo,Clean,0,1,0
27,1,186436.0,Jaffna,Defaulted,1,0,1
49,7,188970.0,Kandy,Clean,1,1,0
52,2,1318148.0,Gampaha,Clean,0,0,0
32,5,44487.0,Colombo,Clean,0,1,0
49,9,0.0,Kalutara,Clean,1,1,1
36,7,149259.0,Gampaha,Clean,0,1,0
30,2,10041.0,Moneragala,Clean,0,0,1
46,8,69447.0,Badulla,Clean,0,0,0
43,4,121768.0,Batticaloa,Clean,0,1,0
18,0,100502.0,Kegalle,Clean,0,1,1
44,15,43590.0,Jaffna,Clean,0,1,0
18,0,31513.0,Kalutara,Clean,1,1,1
18,0,118296.0,Batticaloa,Clean,0,1,1
65,1,900416.0,Kurunegala,Clean,0,0,0
27,0,75843.0,Kurunegala,Clean,0,1,0
47,0,103140.0,Colombo,Clean,0,0,0
56,2,12912.0,Matara,Clean,0,1,0
52,10,16340.0,Batticaloa,Clean,0,0,0
33,1,75914.0,Badulla,Clean,0,0,1
54,0,54322.0,Moneragala,Clean,1,0,0
32,3,21759.0,Kegalle,Clean,0,1,0
18,9,202202.0,Gampaha,Clean,0,1,0
44,0,54685.0,Kalutara,Clean,0,0,0
46,1,28844.0,Gampaha,Clean,0,1,0
50,0,23593.0,Ratnapura,Clean,0,0,1
18,10,129666.0,Gampaha,Clean,0,0,0
37,4,0.0,Anuradhapura,Clean,0,0,1
18,2,29286.0,Kalutara,Clean,0,0,0
24,3,24548.0,Anuradhapura,Clean,1,0,1
37,1,35057.0,Gampaha,Clean,0,0,0
18,1,29824.0,Gampaha,Clean,1,0,1
21,0,0.0,Gampaha,Defaulted,1,1,1
39,0,0.0,Trincomalee,Defaulted,0,1,0
51,6,44018.0,Kandy,Defaulted,1,1,1
54,1,0.0,Gampaha,Clean,0,1,1
24,7,0.0,Kegalle,Clean,0,1,1
44,7,13423.0,Kandy,Clean,0,0,1
37,3,152039.0,Colombo,Clean,0,1,1
18,3,322094.0,Batticaloa,Clean,0,0,0
49,5,0.0,Puttalam,Defaulted,0,1,1
48,1,1493.0,Nuwara Eliya,Clean,0,0,1
21,4,11439.0,Gampaha,Clean,0,1,0
50,12,298724.0,Badulla,Clean,1,0,0
35,10,118900.0,Gampaha,Clean,0,0,0
42,6,0.0,Matara,Clean,0,0,1
29,7,120589.0,Kandy,Clean,0,1,0
21,7,0.0,Kalutara,Clean,0,0,0
45,0,66571.0,Mullaitivu,Defaulted,0,1,0
23,2,799453.0,Gampaha,Clean,1,0,1
22,2,3993.0,Colombo,Clean,1,1,1
53,9,109543.0,Colombo,Clean,1,1,0
49,1,0.0,Kurunegala,Clean,0,0,0
35,0,1953695.0,Colombo,Clean,0,1,0
55,17,214484.0,Colombo,Clean,0,1,0
40,1,99663.0,Kegalle,Clean,0,0,1
24,4,1428334.0,Kalutara,Clean,0,0,1
36,1,21261.0,Badulla,Clean,0,0,0
48,0,0.0,Kandy,Defaulted,1,1,1
43,0,275394.0,Gampaha,Clean,1,1,1
51,2,46164.0,Puttalam,Clean,0,1,0
44,1,846294.0,Colombo,Clean,0,1,0
46,1,347796.0,Kalutara,Clean,0,1,1
34,8,0.0,Kurunegala,Clean,0,1,0
72,0,0.0,Trincomalee,Defaulted,1,1,1
33,0,2404.0,Kegalle,Clean,0,1,0
32,20,153372.0,Colombo,Defaulted,1,1,1
21,0,203448.0,Gampaha,Clean,0,1,0
25,3,0.0,Galle,Clean,0,0,0
44,2,311822.0,Kurunegala,Clean,0,0,1
32,0,0.0,Colombo,Clean,1,1,1
72,0,0.0,Kandy,Clean,0,1,0
47,25,60336.0,Ratnapura,Clean,1,1,0
27,3,101790.0,Colombo,Clean,0,1,0
25,10,62290.0,Puttalam,Clean,0,0,0
50,2,2143.0,Gampaha,Clean,0,0,1
43,10,8011.0,Matara,Clean,1,0,0
51,9,21036.0,Puttalam,Clean,0,0,0
24,9,0.0,Kalutara,Clean,0,1,0
48,2,48100.0,Galle,Clean,0,1,0
20,4,0.0,Kandy,Clean,0,0,0
18,0,1216433.0,Ratnapura,Defaulted,1,0,1
18,0,372212.0,Gampaha,Clean,0,1,1
52,4,6681223.0,Colombo,Clean,1,1,0
38,2,26545.0,Galle,Clean,0,0,0
42,2,81740.0,Anuradhapura,Clean,0,0,0
18,1,218242.0,Puttalam,Clean,0,0,1
41,0,0.0,Galle,Clean,0,1,0
52,1,1924304.0,Gampaha,Clean,0,0,0
38,1,3469456.0,Colombo,Clean,0,1,0
52,0,7570.0,Matale,Clean,0,0,0
30,2,256253.0,Matale,Clean,0,1,0
27,2,1671786.0,Nuwara Eliya,Clean,0,0,1
61,3,154251.0,Ampara,Clean,0,0,0
32,3,28001.0,Badulla,Clean,1,0,1
26,3,582631.0,Kurunegala,Clean,0,0,0
36,5,14410.0,Moneragala,Clean,1,0,1
48,4,37984.0,Nuwara Eliya,Clean,0,0,0
42,3,135198.0,Galle,Clean,0,0,1
21,2,46795.0,Ratnapura,Clean,0,1,0
40,13,110842.0,Badulla,Clean,0,0,1
38,0,22001.0,Ratnapura,Clean,0,0,0
26,5,799983.0,Colombo,Defaulted,0,0,0
36,8,20851.0,Batticaloa,Clean,1,0,1
48,1,263661.0,Colombo,Clean,0,1,0
29,0,1700675.0,Anuradhapura,Clean,0,0,0
56,5,391216.0,Colombo,Clean,0,1,0
36,8,270759.0,Colombo,Clean,0,1,0
37,1,94021.0,Kalutara,Defaulted,0,1,0
34,0,30190.0,Colombo,Defaulted,0,1,1
50,1,11163.0,Moneragala,Clean,0,1,0
44,1,85862.0,Gampaha,Clean,0,1,0
18,8,1202044.0,Galle,Clean,0,0,0
35,10,61390.0,Trincomalee,Clean,0,0,0
26,3,0.0,Anuradhapura,Defaulted,0,0,1
27,18,50946.0,Kalutara,Clean,1,1,0
46,11,22911.0,Kurunegala,Clean,0,1,0
43,4,52530.0,Badulla,Clean,0,0,0
53,11,0.0,Galle,Clean,0,0,1
34,3,27266.0,Ratnapura,Clean,0,0,1
23,0,0.0,Jaffna,Clean,1,1,1
48,2,633099.0,Nuwara Eliya,Clean,0,0,1
58,1,224086.0,Nuwara Eliya,Clean,0,0,1
33,8,373216.0,Matara,Clean,0,0,1
45,8,125039.0,Moneragala,Clean,0,1,1
18,2,50584.0,Kandy,Clean,0,1,0
32,8,9728.0,Jaffna,Clean,0,1,1
28,1,128645.0,Colombo,Defaulted,0,0,1
58,0,23803.0,Matara,Clean,0,1,0
25,3,0.0,Matara,Clean,0,0,1
27,4,18201.0,Colombo,Clean,0,0,0
46,8,31507.0,Kurunegala,Clean,0,0,0
50,1,1464.0,Puttalam,Clean,0,1,0
26,0,0.0,Kalutara,Clean,0,1,0
27,1,39454.0,Colombo,Clean,0,1,0
31,1,100318.0,Kurunegala,Clean,1,1,0
28,3,698773.0,Kandy,Clean,0,1,0
45,0,103990.0,Gampaha,Clean,0,0,0
45,0,46494.0,Colombo,Defaulted,1,1,1
51,3,1681219.0,Batticaloa,Clean,0,0,0
30,0,25064.0,Kurunegala,Clean,0,0,0
36,4,170337.0,Matale,Clean,1,0,1
47,0,78042.0,Kandy,Defaulted,1,0,1
30,3,10418.0,Jaffna,Defaulted,0,1,0
36,11,524232.0,Gampaha,Clean,1,1,0
37,1,25807.0,Gampaha,Clean,0,1,0
39,1,106227.0,Colombo,Clean,1,0,0
54,0,441817.0,Kalutara,Clean,0,1,0
34,8,278749.0,Kandy,Clean,0,0,0
52,14,103414.0,Kandy,Clean,0,1,0
63,6,0.0,Kilinochchi,Clean,1,0,0
26,0,380286.0,Gampaha,Clean,0,1,0
18,0,25300.0,Matara,Clean,0,1,1
29,1,181605.0,Galle,Clean,0,1,1
59,1,4523.0,Colombo,Clean,0,1,0
55,2,94987.0,Anuradhapura,Clean,0,0,0
30,0,0.0,Gampaha,Clean,0,0,0
33,0,0.0,Matara,Clean,0,1,1
43,1,33593.0,Puttalam,Clean,0,1,0
26,7,0.0,Jaffna,Clean,0,0,1
35,2,39411.0,Colombo,Clean,1,1,1
43,1,79069.0,Jaffna,Clean,1,0,0
36,1,33613.0,Galle,Clean,0,1,0
36,11,605526.0,Badulla,Clean,1,1,0
35,0,340661.0,Anuradhapura,Clean,0,0,0
28,1,37013.0,Gampaha,Clean,0,1,0
30,2,243463.0,Kandy,Defaulted,0,1,0
24,5,25334.0,Anuradhapura,Clean,0,0,1
38,1,0.0,Colombo,Defaulted,0,0,1
40,1,645315.0,Kalutara,Clean,0,1,0
45,9,9079.0,Puttalam,Clean,0,1,0
44,3,19075.0,Gampaha,Clean,0,0,0
40,1,50971.0,Kandy,Clean,0,0,1
48,1,631258.0,Gampaha,Clean,0,1,0
23,7,0.0,Galle,Clean,0,1,0
38,0,148259.0,Colombo,Clean,0,0,1
45,1,78494.0,Galle,Clean,0,1,0
38,5,542507.0,Trincomalee,Clean,0,0,0
37,0,294317.0,Kandy,Clean,0,1,0
34,1,23591.0,Polonnaruwa,Clean,0,0,1
32,6,0.0,Galle,Clean,0,1,1
52,1,454646.0,Gampaha,Clean,1,1,0
46,9,2643.0,Jaffna,Defaulted,0,1,1
29,2,66316.0,Gampaha,Clean,0,1,0
40,2,604267.0,Gampaha,Defaulted,0,1,0
39,3,16135.0,Gampaha,Clean,0,1,0
55,1,0.0,Colombo,Clean,0,1,0
18,2,23564.0,Kandy,Clean,0,0,0
36,4,30323.0,Ratnapura,Clean,0,1,0
46,2,94641.0,Galle,Clean,0,1,0
50,2,433186.0,Kegalle,Clean,0,0,0
60,5,59505.0,Puttalam,Clean,0,0,0
29,8,268669.0,Kandy,Clean,0,0,0
29,7,11551.0,Kurunegala,Clean,0,0,1
63,0,54235.0,Ratnapura,Clean,0,0,0
54,1,14965.0,Kurunegala,Clean,1,0,1
31,2,2378849.0,Ampara,Clean,0,1,0
51,5,394011.0,Colombo,Clean,0,1,0
21,0,0.0,Galle,Clean,0,1,1
42,2,854895.0,Colombo,Clean,0,1,0
30,3,433351.0,Moneragala,Clean,0,0,1
48,1,0.0,Kandy,Clean,0,1,0
18,16,0.0,Gampaha,Clean,0,0,1
18,0,0.0,Kurunegala,Clean,1,0,1
35,5,63769.0,Colombo,Clean,0,0,0
35,1,202357.0,Kegalle,Defaulted,0,0,1
46,4,342191.0,Gampaha,Clean,0,0,0
43,1,0.0,Colombo,Defaulted,1,1,1
30,0,51351.0,Kegalle,Clean,0,0,0
37,6,38037.0,Gampaha,Clean,0,1,1
43,0,30982.0,Kandy,Clean,0,1,0
36,0,0.0,Jaffna,Clean,1,1,1
33,3,9618.0,Vavuniya,Clean,0,0,1
20,2,19380.0,Puttalam,Clean,1,1,1
35,10,10630.0,Matara,Defaulted,1,0,1
36,2,4406.0,Matara,Defaulted,1,0,1
24,3,91894.0,Kalutara,Clean,0,0,0
36,14,16280.0,Ratnapura,Defaulted,1,0,1
44,0,1388663.0,Kalutara,Defaulted,0,0,0
48,9,2436.0,Jaffna,Clean,0,0,0
18,1,26061.0,Kandy,Defaulted,1,1,1
44,1,0.0,Anuradhapura,Clean,0,1,0
32,2,1661191.0,Kalutara,Clean,0,0,0
18,3,164354.0,Polonnaruwa,Clean,0,0,1
53,1,257183.0,Hambantota,Clean,0,0,1
21,4,0.0,Kandy,Clean,0,0,1
31,2,38022.0,Jaffna,Clean,0,1,0
19,4,40622.0,Kandy,Defaulted,0,1,1
39,4,0.0,Colombo,Defaulted,1,1,1
44,7,105537.0,Gampaha,Clean,0,1,1
58,2,13104.0,Badulla,Defaulted,0,0,0
34,9,46865.0,Puttalam,Clean,1,0,1
33,1,0.0,Colombo,Clean,1,1,1
20,25,30403.0,Colombo,Clean,0,1,0
45,2,3744.0,Badulla,Clean,0,0,0
38,1,39827.0,Kandy,Clean,1,1,0
29,16,892809.0,Kandy,Clean,1,1,0
30,0,0.0,Anuradhapura,Defaulted,1,0,1
34,1,134231.0,Mullaitivu,Clean,1,1,1
28,0,558942.0,Colombo,Clean,0,0,1
22,3,119733.0,Colombo,Clean,0,0,0
22,20,0.0,Batticaloa,Clean,0,0,0
50,7,552810.0,Matara,Clean,0,0,0
30,0,0.0,Polonnaruwa,Clean,0,1,0
34,1,44897.0,Gampaha,Clean,0,1,0
37,1,0.0,Ratnapura,Clean,0,0,0
53,0,279597.0,Trincomalee,Clean,0,0,1
37,1,36685.0,Ratnapura,Clean,0,0,0
47,3,0.0,Kalutara,Clean,0,0,0
55,2,0.0,Colombo,Clean,0,1,0
34,5,347729.0,Jaffna,Defaulted,1,1,1
41,10,0.0,Ratnapura,Clean,1,0,1
32,2,5913.0,Kandy,Defaulted,0,1,1
36,25,558444.0,Galle,Clean,0,1,0
52,6,9969.0,Gampaha,Defaulted,0,0,1
39,2,112951.0,Jaffna,Clean,0,0,1
32,5,101048.0,Gampaha,Clean,0,1,0
39,2,0.0,Anuradhapura,Defaulted,0,1,1
23,0,153897.0,Kandy,Clean,0,0,0
26,0,0.0,Moneragala,Clean,0,0,0
34,10,67915.0,Moneragala,Clean,0,0,0
45,2,84815.0,Ratnapura,Clean,0,1,0
53,0,127587.0,Hambantota,Clean,0,0,1
31,0,122236.0,Ratnapura,Clean,0,1,0
34,2,62456.0,Kalutara,Clean,0,1,0
53,4,64881.0,Gampaha,Clean,0,1,0
50,2,66789.0,Kegalle,Clean,0,0,1
47,3,368272.0,Colombo,Clean,0,0,0
39,17,198107.0,Gampaha,Clean,0,1,0
62,8,7632.0,Jaffna,Clean,0,1,0
26,14,34002.0,Matara,Clean,0,0,0
18,9,78320.0,Kalutara,Clean,0,0,0
23,3,56727.0,Matara,Clean,0,1,0
40,1,0.0,Badulla,Clean,0,0,0
37,12,1258059.0,Galle,Clean,0,0,0
24,1,0.0,Polonnaruwa,Clean,0,0,1
45,1,0.0,Gampaha,Clean,0,1,0
45,0,0.0,Kalutara,Clean,1,1,1
50,2,217734.0,Gampaha,Clean,0,1,0
36,3,90327.0,Colombo,Clean,0,1,0
20,0,0.0,Anuradhapura,Clean,0,0,1
18,1,13522.0,Kalutara,Clean,0,0,0
18,1,12347.0,Puttalam,Clean,0,0,0
45,6,188143.0,Anuradhapura,Defaulted,1,0,1
25,0,224008.0,Puttalam,Defaulted,1,0,0
44,0,19132.0,Ampara,Clean,1,0,1
18,8,0.0,Galle,Clean,0,1,0
40,3,14044.0,Badulla,Clean,1,1,0
52,0,26573.0,Kegalle,Clean,0,0,0
58,4,55422.0,Puttalam,Clean,0,0,1
38,7,13609.0,Gampaha,Clean,0,1,0
29,2,60237.0,Kegalle,Clean,0,0,0
21,5,0.0,Kurunegala,Clean,0,0,0
